指数名称,当前点数,当前价格,涨跌率,成交量（手）,成交额（万元）,日期,时间
上证指数,3062.7019,-18.4754,-0.60,592364,7489915,2018-05-03,10:53:26
上证指数,3062.2169,-18.9604,-0.62,592667,7493981,2018-05-03,10:53:31
上证指数,3062.8292,-18.3481,-0.60,593170,7500410,2018-05-03,10:53:36
上证指数,3063.2780,-17.8993,-0.58,593464,7504597,2018-05-03,10:53:41
上证指数,3062.9496,-18.2277,-0.59,593883,7509933,2018-05-03,10:53:46
上证指数,3063.1506,-18.0267,-0.59,594383,7515390,2018-05-03,10:53:51
上证指数,3063.4187,-17.7586,-0.58,594838,7519695,2018-05-03,10:53:56
上证指数,3062.9396,-18.2377,-0.59,595174,7523997,2018-05-03,10:54:01
上证指数,3063.5285,-17.6488,-0.57,595689,7530006,2018-05-03,10:54:06
上证指数,3063.5576,-17.6197,-0.57,596061,7534359,2018-05-03,10:54:11
上证指数,3063.3626,-17.8147,-0.58,596458,7539049,2018-05-03,10:54:16
上证指数,3064.2561,-16.9212,-0.55,597014,7545535,2018-05-03,10:54:21
上证指数,3064.0017,-17.1756,-0.56,597407,7549797,2018-05-03,10:54:26
上证指数,3064.5178,-16.6595,-0.54,597844,7554518,2018-05-03,10:54:31
上证指数,3064.1397,-17.0376,-0.55,598232,7559306,2018-05-03,10:54:36
上证指数,3064.4083,-16.7690,-0.54,598525,7562852,2018-05-03,10:54:41
上证指数,3064.2443,-16.9330,-0.55,598844,7566925,2018-05-03,10:54:46
上证指数,3065.4411,-15.7362,-0.51,599222,7571923,2018-05-03,10:54:51
上证指数,3065.1397,-16.0376,-0.52,599585,7575811,2018-05-03,10:54:56
上证指数,3064.4824,-16.6949,-0.54,599905,7579546,2018-05-03,10:55:01
上证指数,3064.6195,-16.5578,-0.54,600292,7584424,2018-05-03,10:55:06
上证指数,3064.5552,-16.6221,-0.54,600648,7588812,2018-05-03,10:55:11
上证指数,3064.8180,-16.3593,-0.53,601017,7593480,2018-05-03,10:55:16
上证指数,3064.9078,-16.2695,-0.53,601408,7598311,2018-05-03,10:55:22
上证指数,3065.1685,-16.0088,-0.52,601764,7602201,2018-05-03,10:55:27
上证指数,3064.6071,-16.5702,-0.54,602098,7606242,2018-05-03,10:55:32
上证指数,3064.4738,-16.7035,-0.54,602446,7610200,2018-05-03,10:55:37
上证指数,3064.7802,-16.3971,-0.53,602731,7613934,2018-05-03,10:55:42
上证指数,3065.2388,-15.9385,-0.52,603065,7617792,2018-05-03,10:55:47
上证指数,3064.4965,-16.6808,-0.54,603462,7622482,2018-05-03,10:55:52
上证指数,3065.0495,-16.1278,-0.52,603783,7625981,2018-05-03,10:55:57
上证指数,3064.3701,-16.8072,-0.55,604203,7630324,2018-05-03,10:56:02
上证指数,3064.2337,-16.9436,-0.55,604518,7634325,2018-05-03,10:56:07
上证指数,3064.2634,-16.9139,-0.55,604783,7637531,2018-05-03,10:56:12
上证指数,3064.0783,-17.0990,-0.55,605168,7642049,2018-05-03,10:56:17
上证指数,3063.8456,-17.3317,-0.56,605479,7645602,2018-05-03,10:56:22
上证指数,3064.8084,-16.3689,-0.53,605776,7649386,2018-05-03,10:56:27
上证指数,3064.5378,-16.6395,-0.54,606044,7652532,2018-05-03,10:56:32
上证指数,3063.7681,-17.4092,-0.57,606341,7656551,2018-05-03,10:56:37
上证指数,3064.1188,-17.0585,-0.55,606652,7660260,2018-05-03,10:56:42
上证指数,3063.8938,-17.2835,-0.56,606891,7663182,2018-05-03,10:56:47
上证指数,3064.5789,-16.5984,-0.54,607144,7666713,2018-05-03,10:56:52
上证指数,3064.1208,-17.0565,-0.55,607502,7671065,2018-05-03,10:56:57
上证指数,3064.0922,-17.0851,-0.55,607713,7673927,2018-05-03,10:57:02
上证指数,3064.4856,-16.6917,-0.54,607967,7676783,2018-05-03,10:57:07
上证指数,3063.5571,-17.6202,-0.57,608281,7681207,2018-05-03,10:57:12
上证指数,3063.9580,-17.2193,-0.56,608594,7684698,2018-05-03,10:57:17
上证指数,3063.5308,-17.6465,-0.57,608900,7688966,2018-05-03,10:57:22
上证指数,3064.5398,-16.6375,-0.54,609206,7692313,2018-05-03,10:57:27
上证指数,3064.0685,-17.1088,-0.56,609421,7694692,2018-05-03,10:57:32
上证指数,3064.1731,-17.0042,-0.55,609711,7698120,2018-05-03,10:57:37
上证指数,3064.0824,-17.0949,-0.55,609976,7701030,2018-05-03,10:57:42
上证指数,3064.2750,-16.9023,-0.55,610140,7702942,2018-05-03,10:57:47
上证指数,3064.5193,-16.6580,-0.54,610417,7706363,2018-05-03,10:57:52
上证指数,3064.3592,-16.8181,-0.55,610793,7710594,2018-05-03,10:57:57
上证指数,3064.4437,-16.7336,-0.54,611013,7713387,2018-05-03,10:58:02
上证指数,3064.1799,-16.9974,-0.55,611251,7716583,2018-05-03,10:58:07
上证指数,3064.4660,-16.7113,-0.54,611613,7720838,2018-05-03,10:58:12
上证指数,3064.6516,-16.5257,-0.54,611813,7723230,2018-05-03,10:58:17
上证指数,3064.7725,-16.4048,-0.53,612058,7726474,2018-05-03,10:58:22
上证指数,3064.7464,-16.4309,-0.53,612321,7729995,2018-05-03,10:58:27
上证指数,3064.6042,-16.5731,-0.54,612595,7733149,2018-05-03,10:58:32
上证指数,3064.6088,-16.5685,-0.54,612891,7736705,2018-05-03,10:58:37
上证指数,3064.2728,-16.9045,-0.55,613243,7740340,2018-05-03,10:58:42
上证指数,3064.7661,-16.4112,-0.53,613461,7742678,2018-05-03,10:58:47
上证指数,3064.6620,-16.5153,-0.54,613692,7746191,2018-05-03,10:58:53
上证指数,3065.7044,-15.4729,-0.50,614133,7750588,2018-05-03,10:58:58
上证指数,3065.2588,-15.9185,-0.52,614364,7753313,2018-05-03,10:59:03
上证指数,3065.2621,-15.9152,-0.52,614640,7756590,2018-05-03,10:59:08
上证指数,3065.3669,-15.8104,-0.51,614918,7760200,2018-05-03,10:59:13
上证指数,3065.3239,-15.8534,-0.51,615131,7762946,2018-05-03,10:59:18
上证指数,3065.3239,-15.8534,-0.51,615131,7762946,2018-05-03,10:59:23
上证指数,3065.5863,-15.5910,-0.51,615788,7770381,2018-05-03,10:59:28
上证指数,3065.6405,-15.5368,-0.50,616060,7773481,2018-05-03,10:59:33
上证指数,3065.3158,-15.8615,-0.51,616373,7777606,2018-05-03,10:59:38
上证指数,3065.2575,-15.9198,-0.52,616766,7781620,2018-05-03,10:59:43
上证指数,3065.4620,-15.7153,-0.51,616945,7784014,2018-05-03,10:59:48
上证指数,3065.2280,-15.9493,-0.52,617245,7787745,2018-05-03,10:59:53
上证指数,3064.8270,-16.3503,-0.53,617540,7790856,2018-05-03,10:59:58
上证指数,3064.9295,-16.2478,-0.53,617805,7793999,2018-05-03,11:00:03
上证指数,3064.8361,-16.3412,-0.53,618067,7797147,2018-05-03,11:00:08
上证指数,3065.4786,-15.6987,-0.51,618428,7801737,2018-05-03,11:00:13
上证指数,3064.9336,-16.2437,-0.53,618725,7805929,2018-05-03,11:00:18
上证指数,3065.0367,-16.1406,-0.52,619014,7809244,2018-05-03,11:00:23
上证指数,3064.9395,-16.2378,-0.53,619279,7812507,2018-05-03,11:00:28
上证指数,3065.0641,-16.1132,-0.52,619569,7816114,2018-05-03,11:00:33
上证指数,3064.5483,-16.6290,-0.54,619848,7819533,2018-05-03,11:00:38
上证指数,3064.7175,-16.4598,-0.53,620079,7822659,2018-05-03,11:00:43
上证指数,3065.4268,-15.7505,-0.51,620412,7826836,2018-05-03,11:00:48
上证指数,3064.7879,-16.3894,-0.53,620684,7830111,2018-05-03,11:00:53
上证指数,3065.0761,-16.1012,-0.52,620962,7833284,2018-05-03,11:00:58
上证指数,3065.4636,-15.7137,-0.51,621230,7837160,2018-05-03,11:01:03
上证指数,3065.0880,-16.0893,-0.52,621523,7840246,2018-05-03,11:01:08
上证指数,3064.5630,-16.6143,-0.54,621802,7843821,2018-05-03,11:01:13
上证指数,3064.7747,-16.4026,-0.53,622045,7846966,2018-05-03,11:01:18
上证指数,3065.0093,-16.1680,-0.52,622344,7850391,2018-05-03,11:01:23
上证指数,3064.9254,-16.2519,-0.53,622637,7853997,2018-05-03,11:01:28
上证指数,3064.3931,-16.7842,-0.54,622984,7858097,2018-05-03,11:01:33
上证指数,3065.1328,-16.0445,-0.52,623220,7860767,2018-05-03,11:01:38
上证指数,3064.8727,-16.3046,-0.53,623469,7863817,2018-05-03,11:01:43
上证指数,3064.7526,-16.4247,-0.53,623726,7867182,2018-05-03,11:01:48
上证指数,3064.9132,-16.2641,-0.53,623936,7869493,2018-05-03,11:01:53
上证指数,3064.8941,-16.2832,-0.53,624206,7872380,2018-05-03,11:01:58
上证指数,3064.5416,-16.6357,-0.54,624484,7875934,2018-05-03,11:02:03
上证指数,3064.7345,-16.4428,-0.53,624725,7878638,2018-05-03,11:02:08
上证指数,3064.6818,-16.4955,-0.54,625029,7881942,2018-05-03,11:02:13
上证指数,3064.3610,-16.8163,-0.55,625447,7886489,2018-05-03,11:02:18
上证指数,3064.6661,-16.5112,-0.54,625702,7889030,2018-05-03,11:02:23
上证指数,3064.5973,-16.5800,-0.54,626003,7892424,2018-05-03,11:02:29
上证指数,3064.6790,-16.4983,-0.54,626272,7895888,2018-05-03,11:02:34
上证指数,3064.7562,-16.4211,-0.53,626428,7897826,2018-05-03,11:02:39
上证指数,3064.6410,-16.5363,-0.54,626680,7900361,2018-05-03,11:02:44
上证指数,3064.9667,-16.2106,-0.53,626975,7903624,2018-05-03,11:02:49
上证指数,3064.7818,-16.3955,-0.53,627268,7906749,2018-05-03,11:02:54
上证指数,3065.0728,-16.1045,-0.52,627466,7909222,2018-05-03,11:02:59
上证指数,3064.5788,-16.5985,-0.54,627728,7912512,2018-05-03,11:03:04
上证指数,3064.3432,-16.8341,-0.55,627903,7914434,2018-05-03,11:03:09
上证指数,3064.1524,-17.0249,-0.55,628329,7918430,2018-05-03,11:03:14
上证指数,3064.6285,-16.5488,-0.54,628887,7923909,2018-05-03,11:03:19
上证指数,3064.8394,-16.3379,-0.53,629207,7927712,2018-05-03,11:03:24
上证指数,3064.7905,-16.3868,-0.53,629450,7930274,2018-05-03,11:03:29
上证指数,3064.0581,-17.1192,-0.56,629738,7933609,2018-05-03,11:03:34
上证指数,3064.6619,-16.5154,-0.54,629980,7936500,2018-05-03,11:03:39
上证指数,3063.8879,-17.2894,-0.56,630283,7939868,2018-05-03,11:03:44
上证指数,3064.1837,-16.9936,-0.55,630574,7942822,2018-05-03,11:03:49
上证指数,3063.9535,-17.2238,-0.56,630925,7946619,2018-05-03,11:03:54
上证指数,3064.1142,-17.0631,-0.55,631149,7949073,2018-05-03,11:03:59
上证指数,3063.7935,-17.3838,-0.56,631394,7951740,2018-05-03,11:04:04
上证指数,3064.0027,-17.1746,-0.56,631689,7954979,2018-05-03,11:04:09
上证指数,3063.9586,-17.2187,-0.56,631969,7957665,2018-05-03,11:04:14
上证指数,3063.8435,-17.3338,-0.56,632226,7960465,2018-05-03,11:04:19
上证指数,3063.8550,-17.3223,-0.56,632553,7963849,2018-05-03,11:04:24
上证指数,3064.0980,-17.0793,-0.55,632811,7966347,2018-05-03,11:04:29
上证指数,3064.4184,-16.7589,-0.54,633069,7969128,2018-05-03,11:04:34
上证指数,3064.4233,-16.7540,-0.54,633299,7971879,2018-05-03,11:04:39
上证指数,3063.8188,-17.3585,-0.56,633530,7974221,2018-05-03,11:04:44
上证指数,3063.6718,-17.5055,-0.57,633835,7977646,2018-05-03,11:04:49
上证指数,3064.0351,-17.1422,-0.56,634138,7981448,2018-05-03,11:04:54
上证指数,3064.3204,-16.8569,-0.55,634363,7983727,2018-05-03,11:04:59
上证指数,3064.1730,-17.0043,-0.55,634633,7987518,2018-05-03,11:05:04
上证指数,3063.8018,-17.3755,-0.56,634917,7990724,2018-05-03,11:05:09
上证指数,3063.7525,-17.4248,-0.57,635110,7993236,2018-05-03,11:05:14
上证指数,3064.3800,-16.7973,-0.55,635303,7995873,2018-05-03,11:05:19
上证指数,3064.1881,-16.9892,-0.55,635568,7998900,2018-05-03,11:05:24
上证指数,3063.7278,-17.4495,-0.57,635760,8001414,2018-05-03,11:05:29
上证指数,3064.3034,-16.8739,-0.55,636031,8004671,2018-05-03,11:05:34
上证指数,3063.6809,-17.4964,-0.57,636293,8007556,2018-05-03,11:05:39
上证指数,3063.9068,-17.2705,-0.56,636560,8010096,2018-05-03,11:05:44
上证指数,3063.9108,-17.2665,-0.56,636812,8012927,2018-05-03,11:05:49
上证指数,3064.6080,-16.5693,-0.54,637033,8015599,2018-05-03,11:05:54
上证指数,3064.0614,-17.1159,-0.56,637201,8017593,2018-05-03,11:05:59
上证指数,3064.2324,-16.9449,-0.55,637423,8020296,2018-05-03,11:06:05
上证指数,3064.1539,-17.0234,-0.55,637669,8023439,2018-05-03,11:06:10
上证指数,3063.9748,-17.2025,-0.56,637902,8026123,2018-05-03,11:06:15
上证指数,3063.5560,-17.6213,-0.57,638151,8028795,2018-05-03,11:06:20
上证指数,3063.6720,-17.5053,-0.57,638392,8031762,2018-05-03,11:06:25
上证指数,3063.6733,-17.5040,-0.57,638662,8034513,2018-05-03,11:06:30
上证指数,3063.8134,-17.3639,-0.56,638878,8037048,2018-05-03,11:06:35
上证指数,3063.8972,-17.2801,-0.56,639147,8040346,2018-05-03,11:06:40
上证指数,3063.0483,-18.1290,-0.59,639378,8043377,2018-05-03,11:06:45
上证指数,3063.5256,-17.6517,-0.57,639691,8047549,2018-05-03,11:06:50
上证指数,3063.3166,-17.8607,-0.58,640022,8051183,2018-05-03,11:06:55
上证指数,3064.0446,-17.1327,-0.56,640295,8054639,2018-05-03,11:07:00
上证指数,3063.6590,-17.5183,-0.57,640542,8057524,2018-05-03,11:07:05
上证指数,3063.4251,-17.7522,-0.58,640742,8059859,2018-05-03,11:07:10
上证指数,3063.2322,-17.9451,-0.58,641007,8062858,2018-05-03,11:07:15
上证指数,3063.2056,-17.9717,-0.58,641225,8065425,2018-05-03,11:07:20
上证指数,3062.9635,-18.2138,-0.59,641500,8068625,2018-05-03,11:07:25
上证指数,3063.0412,-18.1361,-0.59,641856,8072531,2018-05-03,11:07:30
上证指数,3063.3257,-17.8516,-0.58,642073,8075003,2018-05-03,11:07:35
上证指数,3063.1581,-18.0192,-0.58,642273,8077716,2018-05-03,11:07:40
上证指数,3062.8195,-18.3578,-0.60,642537,8080908,2018-05-03,11:07:45
上证指数,3062.7527,-18.4246,-0.60,642759,8083281,2018-05-03,11:07:50
上证指数,3063.4603,-17.7170,-0.58,642993,8085998,2018-05-03,11:07:55
上证指数,3062.8002,-18.3771,-0.60,643247,8089010,2018-05-03,11:08:00
上证指数,3063.0349,-18.1424,-0.59,643521,8091574,2018-05-03,11:08:05
上证指数,3062.9449,-18.2324,-0.59,643735,8094266,2018-05-03,11:08:10
上证指数,3062.6721,-18.5052,-0.60,644231,8099667,2018-05-03,11:08:15
上证指数,3063.0992,-18.0781,-0.59,644640,8103573,2018-05-03,11:08:20
上证指数,3062.6586,-18.5187,-0.60,644894,8106617,2018-05-03,11:08:25
上证指数,3062.9326,-18.2447,-0.59,645162,8110211,2018-05-03,11:08:30
上证指数,3062.4103,-18.7670,-0.61,645371,8112722,2018-05-03,11:08:35
上证指数,3062.6531,-18.5242,-0.60,645577,8115357,2018-05-03,11:08:40
上证指数,3062.5707,-18.6066,-0.60,645847,8118543,2018-05-03,11:08:45
上证指数,3062.6853,-18.4920,-0.60,646073,8120926,2018-05-03,11:08:50
上证指数,3062.1631,-19.0142,-0.62,646346,8123806,2018-05-03,11:08:55
上证指数,3062.8919,-18.2854,-0.59,646754,8128169,2018-05-03,11:09:00
上证指数,3062.9021,-18.2752,-0.59,646965,8130663,2018-05-03,11:09:05
上证指数,3062.5125,-18.6648,-0.61,647162,8133031,2018-05-03,11:09:10
上证指数,3062.6586,-18.5187,-0.60,647414,8135868,2018-05-03,11:09:15
上证指数,3062.2392,-18.9381,-0.61,647635,8138165,2018-05-03,11:09:20
上证指数,3062.7447,-18.4326,-0.60,647903,8141154,2018-05-03,11:09:25
上证指数,3062.2759,-18.9014,-0.61,648230,8144816,2018-05-03,11:09:30
上证指数,3062.3481,-18.8292,-0.61,648493,8147359,2018-05-03,11:09:36
上证指数,3062.5747,-18.6026,-0.60,648718,8150183,2018-05-03,11:09:41
上证指数,3062.4739,-18.7034,-0.61,648939,8153024,2018-05-03,11:09:46
上证指数,3062.4201,-18.7572,-0.61,649089,8154729,2018-05-03,11:09:51
上证指数,3062.8212,-18.3561,-0.60,649341,8157691,2018-05-03,11:09:56
上证指数,3062.5732,-18.6041,-0.60,649632,8160640,2018-05-03,11:10:01
上证指数,3062.9417,-18.2356,-0.59,649843,8163090,2018-05-03,11:10:06
上证指数,3062.0610,-19.1163,-0.62,650037,8165487,2018-05-03,11:10:11
上证指数,3062.2601,-18.9172,-0.61,650361,8168472,2018-05-03,11:10:16
上证指数,3062.8482,-18.3291,-0.59,650584,8170890,2018-05-03,11:10:21
上证指数,3062.5561,-18.6212,-0.60,650843,8174120,2018-05-03,11:10:26
上证指数,3063.0989,-18.0784,-0.59,651031,8176370,2018-05-03,11:10:31
上证指数,3062.7632,-18.4141,-0.60,651259,8179035,2018-05-03,11:10:36
上证指数,3062.8258,-18.3515,-0.60,651410,8181051,2018-05-03,11:10:41
上证指数,3063.3639,-17.8134,-0.58,651639,8183478,2018-05-03,11:10:46
上证指数,3063.2078,-17.9695,-0.58,651834,8186217,2018-05-03,11:10:51
上证指数,3062.8719,-18.3054,-0.59,652106,8188474,2018-05-03,11:10:56
上证指数,3062.8719,-18.3054,-0.59,652106,8188474,2018-05-03,11:11:01
上证指数,3063.2764,-17.9009,-0.58,652502,8193550,2018-05-03,11:11:06
上证指数,3062.2610,-18.9163,-0.61,652905,8196551,2018-05-03,11:11:11
上证指数,3062.6661,-18.5112,-0.60,653119,8199177,2018-05-03,11:11:16
上证指数,3062.4406,-18.7367,-0.61,653330,8201701,2018-05-03,11:11:21
上证指数,3062.2523,-18.9250,-0.61,653554,8204374,2018-05-03,11:11:26
上证指数,3062.5662,-18.6111,-0.60,653763,8207132,2018-05-03,11:11:31
上证指数,3062.4717,-18.7056,-0.61,653998,8209983,2018-05-03,11:11:36
上证指数,3062.3576,-18.8197,-0.61,654291,8212375,2018-05-03,11:11:41
上证指数,3062.5340,-18.6433,-0.61,654579,8214874,2018-05-03,11:11:46
上证指数,3062.4453,-18.7320,-0.61,654932,8218502,2018-05-03,11:11:51
上证指数,3062.9637,-18.2136,-0.59,655158,8220615,2018-05-03,11:11:56
上证指数,3062.8656,-18.3117,-0.59,655349,8222942,2018-05-03,11:12:01
上证指数,3063.5254,-17.6519,-0.57,655658,8226769,2018-05-03,11:12:06
上证指数,3062.7474,-18.4299,-0.60,655844,8228876,2018-05-03,11:12:11
上证指数,3063.0035,-18.1738,-0.59,656191,8232229,2018-05-03,11:12:16
上证指数,3063.0669,-18.1104,-0.59,656415,8234894,2018-05-03,11:12:21
上证指数,3063.1859,-17.9914,-0.58,656791,8237916,2018-05-03,11:12:26
上证指数,3062.7731,-18.4042,-0.60,657019,8241047,2018-05-03,11:12:31
上证指数,3062.8945,-18.2828,-0.59,657332,8244325,2018-05-03,11:12:36
上证指数,3062.6622,-18.5151,-0.60,657522,8246469,2018-05-03,11:12:41
上证指数,3062.7785,-18.3988,-0.60,657745,8248970,2018-05-03,11:12:46
上证指数,3063.4265,-17.7508,-0.58,657979,8251663,2018-05-03,11:12:51
上证指数,3063.4111,-17.7662,-0.58,658202,8254151,2018-05-03,11:12:56
上证指数,3063.5906,-17.5867,-0.57,658642,8259275,2018-05-03,11:13:01
上证指数,3063.5906,-17.5867,-0.57,658642,8259275,2018-05-03,11:13:07
上证指数,3063.2195,-17.9578,-0.58,658840,8261283,2018-05-03,11:13:12
上证指数,3062.6683,-18.5090,-0.60,659368,8266389,2018-05-03,11:13:17
上证指数,3063.0267,-18.1506,-0.59,659786,8270186,2018-05-03,11:13:22
上证指数,3063.3096,-17.8677,-0.58,659990,8272820,2018-05-03,11:13:27
上证指数,3063.0510,-18.1263,-0.59,660166,8275087,2018-05-03,11:13:32
上证指数,3063.0220,-18.1553,-0.59,660378,8278012,2018-05-03,11:13:37
上证指数,3062.7492,-18.4281,-0.60,660600,8280469,2018-05-03,11:13:42
上证指数,3063.4174,-17.7599,-0.58,660786,8282802,2018-05-03,11:13:47
上证指数,3062.4281,-18.7492,-0.61,661073,8285738,2018-05-03,11:13:52
上证指数,3063.1764,-18.0009,-0.58,661422,8289052,2018-05-03,11:13:57
上证指数,3062.5126,-18.6647,-0.61,661612,8290805,2018-05-03,11:14:02
上证指数,3062.4765,-18.7008,-0.61,661809,8293315,2018-05-03,11:14:07
上证指数,3062.5964,-18.5809,-0.60,662075,8297607,2018-05-03,11:14:12
上证指数,3062.3047,-18.8726,-0.61,662321,8300219,2018-05-03,11:14:17
上证指数,3062.8073,-18.3700,-0.60,662526,8303110,2018-05-03,11:14:22
上证指数,3062.6165,-18.5608,-0.60,662890,8306897,2018-05-03,11:14:27
上证指数,3062.3215,-18.8558,-0.61,663060,8308949,2018-05-03,11:14:32
上证指数,3062.4348,-18.7425,-0.61,663288,8311366,2018-05-03,11:14:37
上证指数,3062.4504,-18.7269,-0.61,663550,8314321,2018-05-03,11:14:42
上证指数,3062.2671,-18.9102,-0.61,663731,8316404,2018-05-03,11:14:47
上证指数,3062.5989,-18.5784,-0.60,663921,8318758,2018-05-03,11:14:52
上证指数,3062.6189,-18.5584,-0.60,664121,8321371,2018-05-03,11:14:57
上证指数,3062.4605,-18.7168,-0.61,664357,8324117,2018-05-03,11:15:02
上证指数,3062.9054,-18.2719,-0.59,664674,8327601,2018-05-03,11:15:07
上证指数,3061.8904,-19.2869,-0.63,664950,8330655,2018-05-03,11:15:12
上证指数,3062.3986,-18.7787,-0.61,665144,8332699,2018-05-03,11:15:17
上证指数,3062.1845,-18.9928,-0.62,665353,8334938,2018-05-03,11:15:22
上证指数,3062.3555,-18.8218,-0.61,665639,8338087,2018-05-03,11:15:27
上证指数,3061.8734,-19.3039,-0.63,665835,8340393,2018-05-03,11:15:32
上证指数,3061.9040,-19.2733,-0.63,666050,8342911,2018-05-03,11:15:37
上证指数,3062.8438,-18.3335,-0.60,666441,8346436,2018-05-03,11:15:42
上证指数,3062.7588,-18.4185,-0.60,666663,8348634,2018-05-03,11:15:47
上证指数,3063.0014,-18.1759,-0.59,666947,8351573,2018-05-03,11:15:52
上证指数,3062.4225,-18.7548,-0.61,667243,8355322,2018-05-03,11:15:57
上证指数,3062.4419,-18.7354,-0.61,667419,8357467,2018-05-03,11:16:02
上证指数,3062.5614,-18.6159,-0.60,667634,8360165,2018-05-03,11:16:07
上证指数,3062.8442,-18.3331,-0.60,667867,8362937,2018-05-03,11:16:12
上证指数,3063.4222,-17.7551,-0.58,668118,8365470,2018-05-03,11:16:17
上证指数,3063.2566,-17.9207,-0.58,668284,8367626,2018-05-03,11:16:22
上证指数,3063.4105,-17.7668,-0.58,668587,8371151,2018-05-03,11:16:27
上证指数,3062.8465,-18.3308,-0.59,668819,8373821,2018-05-03,11:16:32
上证指数,3063.2923,-17.8850,-0.58,669046,8377012,2018-05-03,11:16:38
上证指数,3063.2766,-17.9007,-0.58,669562,8381345,2018-05-03,11:16:43
上证指数,3063.2671,-17.9102,-0.58,669939,8384937,2018-05-03,11:16:48
上证指数,3063.2671,-17.9102,-0.58,669939,8384937,2018-05-03,11:16:53
上证指数,3064.4566,-16.7207,-0.54,670744,8394178,2018-05-03,11:16:58
上证指数,3065.2745,-15.9028,-0.52,671199,8399606,2018-05-03,11:17:03
上证指数,3064.5093,-16.6680,-0.54,671575,8404270,2018-05-03,11:17:08
上证指数,3064.5701,-16.6072,-0.54,672047,8410281,2018-05-03,11:17:13
上证指数,3064.9287,-16.2486,-0.53,672458,8415250,2018-05-03,11:17:18
上证指数,3065.0509,-16.1264,-0.52,672755,8418898,2018-05-03,11:17:23
上证指数,3065.6754,-15.5019,-0.50,673164,8423801,2018-05-03,11:17:28
上证指数,3065.7131,-15.4642,-0.50,673462,8427812,2018-05-03,11:17:33
上证指数,3065.2600,-15.9173,-0.52,673696,8431451,2018-05-03,11:17:38
上证指数,3065.6163,-15.5610,-0.51,673983,8435406,2018-05-03,11:17:43
上证指数,3065.2323,-15.9450,-0.52,674344,8439132,2018-05-03,11:17:48
上证指数,3065.8673,-15.3100,-0.50,674565,8441841,2018-05-03,11:17:53
上证指数,3065.4605,-15.7168,-0.51,674805,8445015,2018-05-03,11:17:58
上证指数,3066.0717,-15.1056,-0.49,675092,8449175,2018-05-03,11:18:03
上证指数,3066.5222,-14.6551,-0.48,675311,8451693,2018-05-03,11:18:08
上证指数,3065.9568,-15.2205,-0.49,675742,8456468,2018-05-03,11:18:13
上证指数,3066.2632,-14.9141,-0.48,676488,8465196,2018-05-03,11:18:18
上证指数,3066.1859,-14.9914,-0.49,676778,8468327,2018-05-03,11:18:23
上证指数,3066.4804,-14.6969,-0.48,677049,8471437,2018-05-03,11:18:28
上证指数,3066.6902,-14.4871,-0.47,677423,8475508,2018-05-03,11:18:33
上证指数,3066.9959,-14.1814,-0.46,677683,8478562,2018-05-03,11:18:38
上证指数,3066.8824,-14.2949,-0.46,677971,8482627,2018-05-03,11:18:43
上证指数,3067.2824,-13.8949,-0.45,678249,8486489,2018-05-03,11:18:48
上证指数,3067.1879,-13.9894,-0.45,678546,8489862,2018-05-03,11:18:53
上证指数,3067.3006,-13.8767,-0.45,678896,8493741,2018-05-03,11:18:58
上证指数,3066.8232,-14.3541,-0.47,679221,8497652,2018-05-03,11:19:03
上证指数,3067.3024,-13.8749,-0.45,679463,8500882,2018-05-03,11:19:08
上证指数,3067.3437,-13.8336,-0.45,679827,8505091,2018-05-03,11:19:13
上证指数,3067.4693,-13.7080,-0.44,680131,8508830,2018-05-03,11:19:18
上证指数,3067.8538,-13.3235,-0.43,680473,8513844,2018-05-03,11:19:23
上证指数,3067.7154,-13.4619,-0.44,680806,8518105,2018-05-03,11:19:28
上证指数,3067.4885,-13.6888,-0.44,681099,8521999,2018-05-03,11:19:33
上证指数,3067.1904,-13.9869,-0.45,681354,8525808,2018-05-03,11:19:38
上证指数,3067.8602,-13.3171,-0.43,681691,8530246,2018-05-03,11:19:43
上证指数,3068.2713,-12.9060,-0.42,682002,8534756,2018-05-03,11:19:48
上证指数,3067.6431,-13.5342,-0.44,682272,8537822,2018-05-03,11:19:54
上证指数,3067.9778,-13.1995,-0.43,682615,8541560,2018-05-03,11:19:59
上证指数,3068.8664,-12.3109,-0.40,682921,8545445,2018-05-03,11:20:04
上证指数,3068.7664,-12.4109,-0.40,683238,8549434,2018-05-03,11:20:09
上证指数,3069.0046,-12.1727,-0.40,683552,8552961,2018-05-03,11:20:14
上证指数,3069.2307,-11.9466,-0.39,683917,8557851,2018-05-03,11:20:19
上证指数,3069.3205,-11.8568,-0.38,684158,8560999,2018-05-03,11:20:24
上证指数,3069.4325,-11.7448,-0.38,684467,8564861,2018-05-03,11:20:29
上证指数,3069.3695,-11.8078,-0.38,684846,8569646,2018-05-03,11:20:34
上证指数,3069.6464,-11.5309,-0.37,685135,8572914,2018-05-03,11:20:39
上证指数,3069.6141,-11.5632,-0.38,685789,8577224,2018-05-03,11:20:44
上证指数,3069.0277,-12.1496,-0.39,686136,8581440,2018-05-03,11:20:49
上证指数,3069.1093,-12.0680,-0.39,686470,8585378,2018-05-03,11:20:54
上证指数,3069.3088,-11.8685,-0.39,686675,8587937,2018-05-03,11:20:59
上证指数,3070.3554,-10.8219,-0.35,687050,8592171,2018-05-03,11:21:04
上证指数,3070.0446,-11.1327,-0.36,687448,8597206,2018-05-03,11:21:09
